BranchName,Week,DayWeek,Day,Month,Hour,Transaction_Type,Units,Amount
MyStore,36,1,3,9,11,Card,7,$69.00
MyStore,36,1,3,9,12,Card,1,-$18.00
MyStore,36,1,3,9,12,Card,21,$72.00
MyStore,36,1,3,9,13,Cash,1,-$17.00
MyStore,36,1,3,9,13,Card,50,-$81.16
MyStore,36,1,3,9,13,Card,9,$351.20
MyStore,36,1,3,9,14,Card,4,$76.50
MyStore,36,1,3,9,15,Card,6,$20.50
MyStore,36,1,3,9,16,Card,3,$6.00
MyStore,36,1,3,9,17,Card,2,$25.00
MyStore,36,2,4,9,9,Cash,4,-$11.70
MyStore,36,2,4,9,9,Card,4,$13.00
MyStore,36,2,4,9,10,Cash,13,-$43.90
MyStore,36,2,4,9,10,Card,6,$10.50
MyStore,36,2,4,9,11,Cash,23,-$90.30
MyStore,36,2,4,9,11,Card,6,$61.50
MyStore,36,2,4,9,12,Card,8,$199.50
MyStore,36,2,4,9,13,Cash,1,-$13.00
MyStore,36,2,4,9,13,Card,8,-$50.70
MyStore,36,2,4,9,13,Card,13,$97.75
MyStore,36,2,4,9,14,Cash,57,-$85.64
MyStore,36,2,4,9,14,Card,4,-$14.00
MyStore,36,2,4,9,14,Card,15,$219.00
MyStore,36,2,4,9,15,Card,19,-$172.90
MyStore,36,2,4,9,15,Card,15,$117.50
MyStore,36,2,4,9,16,Card,1,-$0.60
MyStore,36,2,4,9,16,Card,13,$104.50
MyStore,36,2,4,9,17,Card,1,-$12.00
MyStore,36,2,4,9,17,Card,19,$322.49
MyStore,36,3,5,9,9,Cash,1,-$96.00
MyStore,36,3,5,9,9,Card,7,$189.00
MyStore,36,3,5,9,10,Card,12,$204.80
MyStore,36,3,5,9,11,Cash,6,-$53.50
MyStore,36,3,5,9,11,Card,25,-$60.50
MyStore,36,3,5,9,11,Card,20,$139.75
MyStore,36,3,5,9,12,Card,23,$190.00
MyStore,36,3,5,9,13,Cash,2,-$29.00
MyStore,36,3,5,9,13,Card,22,$224.75
MyStore,36,3,5,9,14,Card,13,$140.50
MyStore,36,3,5,9,15,Cash,28,-$82.81
MyStore,36,3,5,9,15,Card,20,-$6.71
MyStore,36,3,5,9,15,Card,16,$135.00
MyStore,36,3,5,9,16,Cash,18,-$91.10
MyStore,36,3,5,9,16,Card,14,$212.50
MyStore,36,3,5,9,17,Card,3,$4.00
MyStore,36,4,6,9,8,Card,2,$93.50
MyStore,36,4,6,9,9,Cash,5,-$10.80
MyStore,36,4,6,9,9,Card,11,$76.50
MyStore,36,4,6,9,10,Cash,1,-$9.00
MyStore,36,4,6,9,10,Card,6,-$7.90
MyStore,36,4,6,9,10,Card,8,$25.00
MyStore,36,4,6,9,11,Cash,8,-$49.21
MyStore,36,4,6,9,11,Card,15,$363.50
MyStore,36,4,6,9,12,Cash,1,-$5.00
MyStore,36,4,6,9,12,Card,17,$283.00
MyStore,36,4,6,9,13,Card,2,-$82.00
MyStore,36,4,6,9,13,Card,7,$194.25
MyStore,36,4,6,9,14,Card,17,$107.50
MyStore,36,4,6,9,15,Cash,77,-$44.61
MyStore,36,4,6,9,15,Card,18,-$79.60
MyStore,36,4,6,9,15,Card,26,$88.50
MyStore,36,4,6,9,16,Cash,2,-$97.00
MyStore,36,4,6,9,16,Card,13,$101.50
MyStore,36,4,6,9,17,Cash,2,-$123.00
MyStore,36,4,6,9,17,Card,1,-$8.00
MyStore,36,4,6,9,17,Card,1,$25.00
MyStore,36,5,7,9,9,Card,9,$552.00
MyStore,36,5,7,9,10,Cash,1,-$42.00
MyStore,36,5,7,9,10,Card,2,-$10.00
MyStore,36,5,7,9,10,Card,4,$10.00
MyStore,36,5,7,9,12,Cash,16,-$26.62
MyStore,36,5,7,9,12,Card,2,-$45.00
MyStore,36,5,7,9,12,Card,14,$248.50
MyStore,36,5,7,9,13,Cash,6,-$9.20
MyStore,36,5,7,9,13,Card,5,$19.00
MyStore,36,5,7,9,14,Cash,8,-$184.00
MyStore,36,5,7,9,14,Card,13,$9.50
MyStore,36,5,7,9,15,Card,21,$427.49
MyStore,36,5,7,9,16,Card,13,-$132.90
MyStore,36,5,7,9,16,Card,19,$254.50
MyStore,36,5,7,9,17,Cash,7,-$82.00
MyStore,36,5,7,9,17,Card,4,-$35.00
MyStore,36,5,7,9,17,Card,7,$81.50
MyStore,36,5,7,9,18,Card,2,-$11.00
MyStore,36,5,7,9,18,Card,1,$22.00
MyStore,36,6,8,9,9,Card,14,$27.00
MyStore,36,6,8,9,10,Card,13,-$82.10
MyStore,36,6,8,9,10,Card,3,$71.00
MyStore,36,6,8,9,11,Cash,6,-$19.80
MyStore,36,6,8,9,11,Card,11,$77.00
MyStore,36,6,8,9,12,Cash,1,-$220.00
MyStore,36,6,8,9,12,Card,9,$34.50
MyStore,36,6,8,9,13,Cash,3,-$143.70
MyStore,36,6,8,9,13,Card,3,$20.50
MyStore,36,6,8,9,14,Cash,2,-$21.00
MyStore,36,6,8,9,14,Card,9,-$5.13
MyStore,36,6,8,9,14,Card,12,$383.49
MyStore,36,6,8,9,15,Card,18,$110.50
MyStore,36,6,8,9,16,Cash,1,-$98.00
MyStore,36,6,8,9,16,Card,46,-$51.07
MyStore,36,6,8,9,16,Card,2,$21.00
MyStore,36,6,8,9,17,Card,6,$89.50
MyStore,36,7,9,9,8,Card,1,$20.00
MyStore,36,7,9,9,9,Cash,14,-$23.10
MyStore,36,7,9,9,9,Card,7,$27.50
MyStore,36,7,9,9,10,Cash,1,-$89.00
MyStore,36,7,9,9,10,Card,1,-$13.00
MyStore,36,7,9,9,10,Card,9,$117.25
MyStore,36,7,9,9,11,Card,33,$133.60
MyStore,36,7,9,9,12,Card,9,-$61.00
MyStore,36,7,9,9,12,Card,14,$84.50
MyStore,36,7,9,9,13,Card,36,-$45.00
MyStore,36,7,9,9,13,Card,30,$237.50
MyStore,36,7,9,9,14,Cash,15,-$42.40
MyStore,36,7,9,9,14,Card,12,$90.50
MyStore,36,7,9,9,15,Cash,37,-$134.60
MyStore,36,7,9,9,15,Card,17,$332.00
MyStore,36,7,9,9,16,Card,2,-$2.00
MyStore,36,7,9,9,16,Card,27,$123.00
MyStore,36,7,9,9,17,Card,1,$155.00
MyStore,36,7,9,9,18,Card,7,-$7.30
MyStore,37,1,10,9,10,Cash,86,-$232.73
MyStore,37,1,10,9,10,Card,6,$29.50
MyStore,37,1,10,9,11,Cash,2,-$30.00
MyStore,37,1,10,9,11,Card,12,-$35.12
MyStore,37,1,10,9,11,Card,9,$64.50
MyStore,37,1,10,9,12,Card,70,-$133.91
MyStore,37,1,10,9,12,Card,7,$60.00
MyStore,37,1,10,9,13,Cash,2,-$12.00
MyStore,37,1,10,9,13,Card,9,$10.75
MyStore,37,1,10,9,14,Cash,104,-$205.70
MyStore,37,1,10,9,14,Card,8,$609.75
MyStore,37,1,10,9,15,Card,4,$131.00
MyStore,37,1,10,9,16,Cash,1,-$107.00
MyStore,37,1,10,9,16,Card,3,$11.50
MyStore,37,2,11,9,9,Cash,9,-$227.00
MyStore,37,2,11,9,9,Card,5,$33.00
MyStore,37,2,11,9,10,Cash,16,-$339.10
MyStore,37,2,11,9,10,Card,24,$63.00
MyStore,37,2,11,9,11,Cash,4,-$5.81
MyStore,37,2,11,9,11,Card,19,$86.24
MyStore,37,2,11,9,12,Cash,2,-$112.00
MyStore,37,2,11,9,12,Card,9,$204.75
MyStore,37,2,11,9,13,Card,2,-$36.00
MyStore,37,2,11,9,13,Card,12,$244.00
MyStore,37,2,11,9,14,Cash,2,-$163.00
MyStore,37,2,11,9,14,Card,4,$2.75
MyStore,37,2,11,9,15,Cash,7,-$89.00
MyStore,37,2,11,9,15,Card,3,$108.00
MyStore,37,2,11,9,16,Cash,11,-$87.00
MyStore,37,2,11,9,16,Card,8,-$5.90
MyStore,37,2,11,9,16,Card,8,$155.00
MyStore,37,2,11,9,17,Card,4,$23.00
MyStore,37,3,12,9,8,Card,1,-$21.00
MyStore,37,3,12,9,8,Card,2,$265.00
MyStore,37,3,12,9,10,Cash,2,-$12.00
MyStore,37,3,12,9,10,Card,2,-$45.00
MyStore,37,3,12,9,10,Card,12,$232.98
MyStore,37,3,12,9,11,Card,4,$129.50
MyStore,37,3,12,9,12,Cash,77,-$7.99
MyStore,37,3,12,9,12,Card,4,-$1.10
MyStore,37,3,12,9,12,Card,9,$125.00
MyStore,37,3,12,9,13,Cash,2,-$101.00
MyStore,37,3,12,9,13,Card,1,-$13.00
MyStore,37,3,12,9,13,Card,13,$98.70
MyStore,37,3,12,9,14,Cash,1,-$16.00
MyStore,37,3,12,9,14,Card,14,$83.00
MyStore,37,3,12,9,15,Cash,1,-$68.00
MyStore,37,3,12,9,15,Card,7,$73.00
MyStore,37,3,12,9,16,Card,1,-$6.00
MyStore,37,3,12,9,16,Card,17,$82.35
MyStore,37,3,12,9,17,Card,5,$49.50
MyStore,37,4,13,9,8,Card,1,$230.00
MyStore,37,4,13,9,9,Card,12,$36.90
MyStore,37,4,13,9,10,Cash,1,-$10.00
MyStore,37,4,13,9,10,Card,13,$22.50
MyStore,37,4,13,9,11,Cash,1,-$168.00
MyStore,37,4,13,9,11,Card,20,-$85.50
MyStore,37,4,13,9,11,Card,5,$203.50
MyStore,37,4,13,9,12,Cash,2,-$26.00
MyStore,37,4,13,9,12,Card,8,$41.50
MyStore,37,4,13,9,13,Cash,5,-$13.50
MyStore,37,4,13,9,13,Card,25,$307.50
MyStore,37,4,13,9,14,Card,5,$177.00
MyStore,37,4,13,9,15,Cash,3,-$116.00
MyStore,37,4,13,9,15,Card,5,-$36.00
MyStore,37,4,13,9,15,Card,24,$218.75
MyStore,37,4,13,9,16,Cash,2,-$100.00
MyStore,37,4,13,9,16,Card,9,$59.00
MyStore,37,4,13,9,17,Cash,5,-$42.00
MyStore,37,4,13,9,17,Card,2,-$8.00
MyStore,37,4,13,9,17,Card,12,$74.00
MyStore,37,5,14,9,9,Cash,5,-$39.40
MyStore,37,5,14,9,9,Card,8,$25.95
MyStore,37,5,14,9,10,Card,4,$15.48
MyStore,37,5,14,9,11,Cash,10,-$55.80
MyStore,37,5,14,9,11,Card,13,-$15.70
MyStore,37,5,14,9,11,Card,5,$31.50
MyStore,37,5,14,9,12,Cash,16,-$73.50
MyStore,37,5,14,9,12,Card,1,-$133.00
MyStore,37,5,14,9,12,Card,13,$123.50
MyStore,37,5,14,9,13,Cash,6,-$151.90
MyStore,37,5,14,9,13,Card,17,$172.25
MyStore,37,5,14,9,14,Cash,1,-$69.00
MyStore,37,5,14,9,14,Card,20,$88.50
MyStore,37,5,14,9,15,Card,39,-$53.40
MyStore,37,5,14,9,15,Card,8,$335.00
MyStore,37,5,14,9,16,Cash,1,-$84.00
MyStore,37,5,14,9,16,Card,12,$138.50
MyStore,37,5,14,9,17,Cash,2,-$1.00
MyStore,37,5,14,9,17,Card,2,-$8.00
MyStore,37,5,14,9,17,Card,1,$28.00
MyStore,37,6,15,9,8,Card,1,$1.50
MyStore,37,6,15,9,9,Cash,4,-$276.00
MyStore,37,6,15,9,9,Card,5,$11.49
MyStore,37,6,15,9,10,Card,7,-$30.60
MyStore,37,6,15,9,10,Card,19,$118.00
MyStore,37,6,15,9,11,Cash,1,-$35.00
MyStore,37,6,15,9,11,Card,11,$55.50
MyStore,37,6,15,9,12,Cash,2,-$20.60
MyStore,37,6,15,9,12,Card,16,$302.00
MyStore,37,6,15,9,13,Card,10,-$85.10
MyStore,37,6,15,9,13,Card,9,$84.00
MyStore,37,6,15,9,14,Cash,34,-$180.81
MyStore,37,6,15,9,14,Card,15,$167.50
MyStore,37,6,15,9,15,Cash,2,-$57.20
MyStore,37,6,15,9,15,Card,3,-$28.00
MyStore,37,6,15,9,15,Card,10,$239.00
MyStore,37,6,15,9,16,Cash,26,-$115.51
MyStore,37,6,15,9,16,Card,12,$143.30
MyStore,37,6,15,9,17,Cash,1,-$30.00
MyStore,37,6,15,9,17,Card,11,-$9.40
MyStore,37,6,15,9,17,Card,7,$31.00
MyStore,37,7,16,9,9,Cash,3,-$0.03
MyStore,37,7,16,9,9,Card,3,$39.00
MyStore,37,7,16,9,10,Cash,1,-$70.00
MyStore,37,7,16,9,10,Card,8,$387.00
MyStore,37,7,16,9,11,Cash,14,-$18.40
MyStore,37,7,16,9,11,Card,28,-$32.16
MyStore,37,7,16,9,11,Card,14,$258.50
MyStore,37,7,16,9,12,Cash,27,-$155.01
MyStore,37,7,16,9,12,Card,2,-$12.40
MyStore,37,7,16,9,12,Card,25,$150.00
MyStore,37,7,16,9,13,Card,12,-$18.10
MyStore,37,7,16,9,13,Card,20,$108.00
MyStore,37,7,16,9,14,Cash,29,-$193.16
MyStore,37,7,16,9,14,Card,4,-$37.00
MyStore,37,7,16,9,14,Card,27,$392.00
MyStore,37,7,16,9,15,Cash,11,-$118.32
MyStore,37,7,16,9,15,Card,4,-$73.20
MyStore,37,7,16,9,15,Card,29,$240.90
MyStore,37,7,16,9,16,Card,18,$185.00
MyStore,37,7,16,9,17,Cash,2,-$34.00
MyStore,37,7,16,9,17,Card,14,-$177.80
MyStore,37,7,16,9,17,Card,7,$334.00
MyStore,38,1,17,9,10,Cash,18,-$81.50
MyStore,38,1,17,9,10,Card,19,$126.00
MyStore,38,1,17,9,11,Card,26,-$90.80
MyStore,38,1,17,9,11,Card,17,$167.00
MyStore,38,1,17,9,12,Cash,7,-$143.20
MyStore,38,1,17,9,12,Card,131,-$281.30
MyStore,38,1,17,9,12,Card,13,$388.00
MyStore,38,1,17,9,13,Card,3,$52.00
MyStore,38,1,17,9,14,Cash,2,-$104.00
MyStore,38,1,17,9,14,Card,5,$42.99
MyStore,38,1,17,9,15,Card,1,-$14.00
MyStore,38,1,17,9,15,Card,3,$170.30
MyStore,38,1,17,9,16,Card,1,-$4.00
MyStore,38,1,17,9,16,Card,3,$40.00
MyStore,38,2,18,9,8,Card,10,$34.00
MyStore,38,2,18,9,9,Cash,37,-$11.25
MyStore,38,2,18,9,9,Card,16,-$34.03
MyStore,38,2,18,9,9,Card,3,$347.50
MyStore,38,2,18,9,10,Card,14,$176.25
MyStore,38,2,18,9,11,Cash,15,-$235.00
MyStore,38,2,18,9,11,Card,6,-$67.20
MyStore,38,2,18,9,11,Card,10,$45.50
MyStore,38,2,18,9,12,Cash,10,-$21.62
MyStore,38,2,18,9,12,Card,30,-$21.30
MyStore,38,2,18,9,12,Card,13,$130.50
MyStore,38,2,18,9,13,Cash,2,-$11.00
MyStore,38,2,18,9,13,Card,2,-$29.00
MyStore,38,2,18,9,13,Card,11,$75.49
MyStore,38,2,18,9,14,Cash,1,-$91.00
MyStore,38,2,18,9,14,Card,11,-$30.20
MyStore,38,2,18,9,14,Card,20,$383.25
MyStore,38,2,18,9,15,Cash,2,-$66.00
MyStore,38,2,18,9,15,Card,27,-$48.77
MyStore,38,2,18,9,15,Card,10,$198.25
MyStore,38,2,18,9,16,Cash,2,-$53.00
MyStore,38,2,18,9,16,Card,1,-$126.00
MyStore,38,2,18,9,16,Card,12,$187.50
MyStore,38,2,18,9,17,Cash,14,-$4.83
MyStore,38,2,18,9,17,Card,8,$60.00
MyStore,38,3,19,9,9,Cash,4,-$134.30
MyStore,38,3,19,9,9,Card,38,-$15.41
MyStore,38,3,19,9,9,Card,4,$81.00
MyStore,38,3,19,9,10,Card,3,$86.00
MyStore,38,3,19,9,11,Cash,3,-$52.00
MyStore,38,3,19,9,11,Card,4,-$4.20
MyStore,38,3,19,9,11,Card,19,$94.50
MyStore,38,3,19,9,12,Cash,1,-$18.00
MyStore,38,3,19,9,12,Card,9,$52.00
MyStore,38,3,19,9,13,Cash,1,-$84.00
MyStore,38,3,19,9,13,Card,2,-$11.20
MyStore,38,3,19,9,13,Card,18,$152.50
MyStore,38,3,19,9,14,Cash,5,-$1.13
MyStore,38,3,19,9,14,Card,3,-$43.00
MyStore,38,3,19,9,14,Card,16,$55.00
MyStore,38,3,19,9,15,Card,4,$5.52
MyStore,38,3,19,9,16,Cash,31,-$283.12
MyStore,38,3,19,9,16,Card,9,$208.50
MyStore,38,3,19,9,17,Cash,9,-$49.90
MyStore,38,3,19,9,17,Card,15,-$44.80
MyStore,38,3,19,9,17,Card,6,$83.00
MyStore,38,4,20,9,9,Card,1,$3.00
MyStore,38,4,20,9,10,Cash,113,-$96.74
MyStore,38,4,20,9,10,Card,4,$95.50
MyStore,38,4,20,9,11,Cash,67,-$431.20
MyStore,38,4,20,9,11,Card,6,$64.00
MyStore,38,4,20,9,12,Cash,84,-$7.09
MyStore,38,4,20,9,12,Card,5,$11.50
MyStore,38,4,20,9,13,Cash,49,-$99.62
MyStore,38,4,20,9,13,Card,1,-$12.00
MyStore,38,4,20,9,13,Card,16,$201.50
MyStore,38,4,20,9,14,Card,11,$207.00
MyStore,38,4,20,9,15,Card,1,-$8.00
MyStore,38,4,20,9,15,Card,17,$43.50
MyStore,38,4,20,9,16,Cash,4,-$179.00
MyStore,38,4,20,9,16,Card,16,$266.49
MyStore,38,4,20,9,17,Card,1,-$5.00
MyStore,38,4,20,9,17,Card,4,$29.50
MyStore,38,5,21,9,8,Card,1,$3.00
MyStore,38,5,21,9,9,Cash,2,-$11.00
MyStore,38,5,21,9,9,Card,4,$75.50
MyStore,38,5,21,9,10,Cash,2,-$161.00
MyStore,38,5,21,9,10,Card,1,$0.75
MyStore,38,5,21,9,11,Cash,8,-$35.40
MyStore,38,5,21,9,11,Card,13,$91.00
MyStore,38,5,21,9,12,Cash,8,-$12.30
MyStore,38,5,21,9,12,Card,7,-$65.00
MyStore,38,5,21,9,12,Card,21,$219.50
MyStore,38,5,21,9,13,Card,10,$275.49
MyStore,38,5,21,9,14,Card,15,$63.70
MyStore,38,5,21,9,15,Card,14,$194.50
MyStore,38,5,21,9,16,Card,8,$147.00
MyStore,38,5,21,9,17,Cash,4,-$343.00
MyStore,38,5,21,9,17,Card,3,-$22.00
MyStore,38,5,21,9,17,Card,1,$12.00
MyStore,38,6,22,9,9,Cash,22,-$74.75
MyStore,38,6,22,9,9,Card,2,-$28.00
MyStore,38,6,22,9,9,Card,1,$25.00
MyStore,38,6,22,9,10,Cash,1,-$333.00
MyStore,38,6,22,9,10,Card,3,-$31.00
MyStore,38,6,22,9,10,Card,11,$58.00
MyStore,38,6,22,9,11,Cash,2,-$54.00
MyStore,38,6,22,9,11,Card,14,-$31.60
MyStore,38,6,22,9,11,Card,23,$222.10
MyStore,38,6,22,9,12,Cash,1,-$15.00
MyStore,38,6,22,9,12,Card,3,-$25.30
MyStore,38,6,22,9,12,Card,11,$225.50
MyStore,38,6,22,9,13,Cash,2,-$57.00
MyStore,38,6,22,9,13,Card,10,$243.50
MyStore,38,6,22,9,14,Cash,1,-$126.00
MyStore,38,6,22,9,14,Card,18,$63.00
MyStore,38,6,22,9,15,Cash,3,-$185.00
MyStore,38,6,22,9,15,Card,3,$33.00
MyStore,38,6,22,9,16,Cash,11,-$187.40
MyStore,38,6,22,9,16,Card,17,$348.50
MyStore,38,6,22,9,17,Card,1,-$106.00
MyStore,38,6,22,9,17,Card,5,$107.50
MyStore,38,7,23,9,8,Card,4,$23.00
MyStore,38,7,23,9,9,Cash,25,-$21.28
MyStore,38,7,23,9,9,Card,35,-$6.06
MyStore,38,7,23,9,9,Card,13,$117.10
MyStore,38,7,23,9,10,Cash,2,-$1.70
MyStore,38,7,23,9,10,Card,4,-$19.00
MyStore,38,7,23,9,10,Card,11,$91.50
MyStore,38,7,23,9,11,Cash,4,-$166.00
MyStore,38,7,23,9,11,Card,22,$162.50
MyStore,38,7,23,9,12,Cash,5,-$128.00
MyStore,38,7,23,9,12,Card,1,-$2.00
MyStore,38,7,23,9,12,Card,57,$297.25
MyStore,38,7,23,9,13,Cash,4,-$0.04
MyStore,38,7,23,9,13,Card,22,$179.00
MyStore,38,7,23,9,14,Cash,12,-$135.20
MyStore,38,7,23,9,14,Card,26,$191.00
MyStore,38,7,23,9,15,Cash,28,-$176.72
MyStore,38,7,23,9,15,Card,8,-$129.60
MyStore,38,7,23,9,15,Card,27,$310.00
MyStore,38,7,23,9,16,Cash,1,-$26.00
MyStore,38,7,23,9,16,Card,15,$142.00
MyStore,38,7,23,9,17,Cash,1,-$4.00
MyStore,38,7,23,9,17,Card,2,$24.50
MyStore,38,7,23,9,18,Cash,1,-$44.00
MyStore,39,1,24,9,10,Card,12,-$46.42
MyStore,39,1,24,9,10,Card,4,$34.00
MyStore,39,1,24,9,11,Card,6,$43.50
MyStore,39,1,24,9,12,Cash,12,-$4.87
MyStore,39,1,24,9,12,Card,5,$44.00
MyStore,39,1,24,9,13,Cash,2,-$12.00
MyStore,39,1,24,9,13,Card,3,-$107.00
MyStore,39,1,24,9,13,Card,12,$252.00
MyStore,39,1,24,9,14,Cash,1,-$8.00
MyStore,39,1,24,9,14,Card,7,-$7.50
MyStore,39,1,24,9,14,Card,20,$100.87
MyStore,39,1,24,9,15,Cash,54,-$19.61
MyStore,39,1,24,9,15,Card,5,$250.00
MyStore,39,1,24,9,16,Cash,15,-$10.63
MyStore,39,1,24,9,16,Card,28,-$68.30
MyStore,39,1,24,9,16,Card,1,$12.00
MyStore,39,2,25,9,8,Card,8,$197.50
MyStore,39,2,25,9,9,Card,5,$15.50
MyStore,39,2,25,9,10,Card,8,$24.49
MyStore,39,2,25,9,11,Cash,71,-$195.54
MyStore,39,2,25,9,11,Card,5,$6.00
MyStore,39,2,25,9,12,Cash,5,-$3.81
MyStore,39,2,25,9,12,Card,15,-$24.08
MyStore,39,2,25,9,12,Card,9,$41.00
MyStore,39,2,25,9,13,Cash,71,-$73.48
MyStore,39,2,25,9,13,Card,14,$89.00
MyStore,39,2,25,9,14,Card,6,$22.50
MyStore,39,2,25,9,15,Card,9,$187.50
MyStore,39,2,25,9,16,Cash,16,-$71.60
MyStore,39,2,25,9,16,Card,11,$90.50
MyStore,39,2,25,9,17,Cash,1,-$169.00
MyStore,39,2,25,9,17,Card,65,-$47.74
MyStore,39,2,25,9,17,Card,12,$62.00
MyStore,39,2,25,9,18,Card,2,$13.00
MyStore,39,3,26,9,9,Card,1,-$34.00
MyStore,39,3,26,9,9,Card,2,$70.00
MyStore,39,3,26,9,10,Cash,2,-$10.00
MyStore,39,3,26,9,10,Card,18,$76.50
MyStore,39,3,26,9,11,Card,14,$56.00
MyStore,39,3,26,9,12,Cash,5,-$42.00
MyStore,39,3,26,9,12,Card,2,-$27.00
MyStore,39,3,26,9,12,Card,1,$10.00
MyStore,39,3,26,9,13,Cash,1,-$98.00
MyStore,39,3,26,9,13,Card,16,$346.50
MyStore,39,3,26,9,14,Card,12,$98.00
MyStore,39,3,26,9,15,Cash,5,-$367.00
MyStore,39,3,26,9,15,Card,1,-$36.00
MyStore,39,3,26,9,15,Card,22,$565.00
MyStore,39,3,26,9,16,Cash,11,-$31.51
MyStore,39,3,26,9,16,Card,9,$210.00
MyStore,39,3,26,9,17,Card,10,$52.50
MyStore,39,4,27,9,9,Cash,16,-$26.71
MyStore,39,4,27,9,9,Card,7,$343.00
MyStore,39,4,27,9,10,Cash,21,-$27.10
MyStore,39,4,27,9,10,Card,4,$24.00
MyStore,39,4,27,9,11,Cash,6,-$61.00
MyStore,39,4,27,9,11,Card,12,$273.50
MyStore,39,4,27,9,12,Card,3,-$13.30
MyStore,39,4,27,9,12,Card,25,$192.75
MyStore,39,4,27,9,13,Cash,2,-$146.00
MyStore,39,4,27,9,13,Card,2,-$19.00
MyStore,39,4,27,9,13,Card,15,$171.00
MyStore,39,4,27,9,14,Cash,1,-$10.00
MyStore,39,4,27,9,14,Card,1,-$36.00
MyStore,39,4,27,9,14,Card,12,$39.00
MyStore,39,4,27,9,15,Cash,2,-$19.00
MyStore,39,4,27,9,15,Card,14,$227.50
MyStore,39,4,27,9,16,Card,8,$243.00
MyStore,39,4,27,9,17,Card,2,-$2.30
MyStore,39,4,27,9,17,Card,2,$16.00
MyStore,39,5,28,9,8,Cash,1,-$15.00
MyStore,39,5,28,9,9,Card,7,$161.50
MyStore,39,5,28,9,10,Cash,1,-$131.00
MyStore,39,5,28,9,10,Card,6,$149.25
MyStore,39,5,28,9,11,Cash,1,-$16.00
MyStore,39,5,28,9,11,Card,1,-$86.00
MyStore,39,5,28,9,11,Card,2,$1.00
MyStore,39,5,28,9,12,Cash,18,-$13.99
MyStore,39,5,28,9,12,Card,7,-$23.60
MyStore,39,5,28,9,12,Card,9,$249.00
MyStore,39,5,28,9,13,Cash,43,-$46.86
MyStore,39,5,28,9,13,Card,7,$10.00
MyStore,39,5,28,9,14,Cash,2,-$92.00
MyStore,39,5,28,9,14,Card,17,-$18.90
MyStore,39,5,28,9,14,Card,12,$411.50
MyStore,39,5,28,9,15,Cash,4,-$50.00
MyStore,39,5,28,9,15,Card,23,$51.00
MyStore,39,5,28,9,16,Cash,1,-$16.00
MyStore,39,5,28,9,16,Card,7,$54.50
MyStore,39,5,28,9,17,Cash,1,-$17.00
MyStore,39,5,28,9,17,Card,1,-$63.00
MyStore,39,5,28,9,17,Card,3,$109.00
MyStore,39,6,29,9,9,Card,5,-$16.00
MyStore,39,6,29,9,10,Cash,1,-$2.00
MyStore,39,6,29,9,10,Card,1,$3.00
MyStore,39,6,29,9,11,Cash,37,-$349.38
MyStore,39,6,29,9,11,Card,3,-$28.00
MyStore,39,6,29,9,11,Card,27,$131.25
MyStore,39,6,29,9,12,Cash,1,-$2.00
MyStore,39,6,29,9,12,Card,5,-$31.00
MyStore,39,6,29,9,12,Card,12,$124.00
MyStore,39,6,29,9,13,Cash,1,-$16.00
MyStore,39,6,29,9,13,Card,9,$65.99
MyStore,39,6,29,9,14,Cash,45,-$124.02
MyStore,39,6,29,9,14,Card,1,-$161.00
MyStore,39,6,29,9,14,Card,14,$46.75
MyStore,39,6,29,9,15,Cash,4,-$45.00
MyStore,39,6,29,9,15,Card,12,$245.00
MyStore,39,6,29,9,16,Cash,1,-$107.00
MyStore,39,6,29,9,16,Card,3,-$62.00
MyStore,39,6,29,9,16,Card,6,$683.00
MyStore,39,6,29,9,17,Card,15,-$143.60
MyStore,39,6,29,9,17,Card,17,$449.50
MyStore,39,6,29,9,18,Card,4,$76.00
MyStore,39,7,30,9,8,Card,3,$21.00
MyStore,39,7,30,9,9,Card,11,$179.34
MyStore,39,7,30,9,10,Card,9,-$17.61
MyStore,39,7,30,9,10,Card,9,$42.50
MyStore,39,7,30,9,11,Card,15,$62.50
MyStore,39,7,30,9,12,Cash,9,-$33.10
MyStore,39,7,30,9,12,Card,11,-$13.60
MyStore,39,7,30,9,12,Card,38,$433.40
MyStore,39,7,30,9,13,Cash,30,-$150.73
MyStore,39,7,30,9,13,Card,17,$276.75
MyStore,39,7,30,9,14,Cash,1,-$56.00
MyStore,39,7,30,9,14,Card,20,-$307.32
MyStore,39,7,30,9,14,Card,29,$481.25
MyStore,39,7,30,9,15,Cash,13,-$40.51
MyStore,39,7,30,9,15,Card,5,-$21.80
MyStore,39,7,30,9,15,Card,32,$501.47
MyStore,39,7,30,9,16,Cash,1,-$16.00
MyStore,39,7,30,9,16,Card,13,-$120.00
MyStore,39,7,30,9,16,Card,32,$333.75
MyStore,39,7,30,9,17,Card,2,$37.00
MyStore,4,1,21,1,9,Card,2,$12.00
MyStore,4,1,21,1,10,Cash,3,-$64.00
MyStore,4,1,21,1,10,Card,5,-$63.00
MyStore,4,1,21,1,10,Card,4,$73.50
MyStore,4,1,21,1,11,Cash,3,-$80.30
MyStore,4,1,21,1,11,Card,34,-$124.70
MyStore,4,1,21,1,11,Card,25,$503.10
MyStore,4,1,21,1,12,Cash,32,-$173.70
MyStore,4,1,21,1,12,Card,9,$66.00
MyStore,4,1,21,1,13,Cash,4,-$83.00
MyStore,4,1,21,1,13,Card,2,-$21.00
